161,BookingServiceFacade,"GraphTraversalServiceImpl, Application, ApplicationEvents, HandlingEventServiceImpl, DateUtils","BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
162,CargoAdminController,"GraphTraversalServiceImpl, Application, ApplicationEvents, HandlingEventServiceImpl, DateUtils","BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
163,CargoTrackingRestService,"RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler","TransitEdge, GraphDAOStub, BookingService, HandlingEventService, DDDSampleApplicationContext",B,it belongs to a different bounded context,llama2
164,RegistrationCommand,"GraphTraversalService, TransitPath, GraphDAO, GraphTraversalServiceImpl, Application","RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler",B,Inferred from raw text output due to JSON parsing failure.,llama2
165,ItineraryCandidateDTOAssembler,"PathfinderApplicationContext, BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus","GraphTraversalService, TransitPath, GraphDAO, GraphTraversalServiceImpl, Application",B,"it belongs to Service B as it is related to graph traversal and transit path, which are part of Service B's responsibilities.",llama2
166,CargoRoutingDTOAssembler,"CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException","RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler",B,Inferred from raw text output due to JSON parsing failure.,llama2
167,RouteAssignmentCommand,"CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException","TransitEdge, GraphDAOStub, BookingService, HandlingEventService, DDDSampleApplicationContext",B,Inferred from raw text output due to JSON parsing failure.,llama2
168,AlwaysFalseSpec,"CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException","HandlingActivity, RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO",B,"it belongs to Service B as it is related to handling activities and routing status, which are part of Service B's responsibilities.",llama2
169,PathfinderApplicationContext,"PathfinderApplicationContext, BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus","TransitEdge, GraphDAOStub, BookingService, HandlingEventService, DDDSampleApplicationContext",B,Inferred from raw text output due to JSON parsing failure.,llama2
170,GraphTraversalService,"GraphTraversalService, TransitPath, GraphDAO, GraphTraversalServiceImpl, Application","TransitEdge, PathfinderApplicationContext, GraphDAOStub, BookingService, HandlingEventService",B,Inferred from raw text output due to JSON parsing failure.,llama2
171,InterfacesApplicationContext,"CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAOStub, BookingService",B,Inferred from raw text output due to JSON parsing failure.,llama2
172,RouteAssignmentCommand,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAOStub, BookingService",B,Inferred from raw text output due to JSON parsing failure.,llama2
173,CargoFactory,"BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository","CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException",B,Inferred from raw text output due to JSON parsing failure.,llama2
174,PathfinderApplicationContext,"BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAOStub, BookingService",B,Inferred from raw text output due to JSON parsing failure.,llama2
175,CargoRepositoryInMem,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException",B,"it belongs to Service B as it is related to cargo tracking and inspection, which is the primary responsibility of Service B",llama2
176,AlwaysTrueSpec,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException",B,Inferred from raw text output due to JSON parsing failure.,llama2
177,SynchronousApplicationEventsStub,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
178,SynchronousApplicationEventsStub,"GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents, HandlingEventServiceImpl","BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
179,AlwaysTrueSpec,"GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents, HandlingEventServiceImpl","CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException",B,it belongs to Service B as it is related to cargo tracking and inspection,llama2
180,AlwaysFalseSpec,"GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents, HandlingEventServiceImpl","RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler",B,Inferred from raw text output due to JSON parsing failure.,llama2
181,CargoDetailsPage,"GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents, HandlingEventServiceImpl","RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler",B,it belongs to Service B as it is related to cargo handling and routing,llama2
182,HandlingEventRepositoryInMem,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler",B,Inferred from raw text output due to JSON parsing failure.,llama2
183,HandlingEventDTO,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException",B,Inferred from raw text output due to JSON parsing failure.,llama2
184,HandlingReportService,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository",B,"HandlingReportService is more closely related to the Cargo domain, and its methods are more focused on cargo-related operations such as generating reports and tracking cargo. Therefore, it belongs in Service B.",llama2
185,TrackCommand,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository",B,it belongs to Service B as it deals with cargo-related data and operations,llama2
186,LocationDTOAssembler,"CargoInspectionService, CargoFactory, TrackingId, HandlingEventFactory, UnknownCargoException","TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents",B,"it belongs to Service B as it is related to the GraphDAO and GraphTraversalServiceImpl classes, which are only found in Service B.",llama2
187,LegDTO,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","BookingServiceImpl, CargoInspectionServiceImpl, CargoRepository, TransportStatus, LocationRepository",B,"LegDTO belongs to Service B as it is related to cargo inspection and transport status, which are handled by CargoInspectionServiceImpl and TransportStatus classes in Service B.",llama2
188,RegistrationCommand,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler",B,"it belongs to Service B as it is related to the handling of cargo routing and transit paths, which are core functionality of Service B.",llama2
189,CargoRoutingDTOAssembler,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler",B,Inferred from raw text output due to JSON parsing failure.,llama2
190,AlwaysFalseSpec,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","RoutingStatus, CargoHandledConsumer, LocationRepositoryJPA, RouteCandidateDTO, CargoRoutingDTOAssembler",B,Inferred from raw text output due to JSON parsing failure.,llama2
191,VoyageRepositoryJPA,"TransitPath, GraphDAO, GraphTraversalServiceImpl, Application, ApplicationEvents","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAOStub, BookingService",B,Inferred from raw text output due to JSON parsing failure.,llama2
192,VoyageRepositoryInMem,"GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl","DateUtils, Cargo, HandlingActivity, Itinerary, Leg",B,Inferred from raw text output due to JSON parsing failure.,llama2
193,LocationRepositoryInMem,"GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl","DateUtils, Cargo, HandlingActivity, Itinerary, Leg",B,Inferred from raw text output due to JSON parsing failure.,llama2
194,HandlingEventRepositoryInMem,"TransitPath, Application, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl","DateUtils, Cargo, HandlingActivity, Itinerary, Leg",B,it belongs to Service B as it deals with cargo-related data and operations,llama2
195,SynchronousApplicationEventsStub,"GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl","DateUtils, Cargo, HandlingActivity, Itinerary, Leg",B,Inferred from raw text output due to JSON parsing failure.,llama2
196,AlwaysTrueSpec,"TransitPath, Application, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
197,CargoDetailsPage,"GraphTraversalService, GraphDAOStub, ApplicationEvents, DDDSampleApplicationContext, Delivery","TransitPath, Application, CargoInspectionServiceImpl, CargoRepository, UnLocode",B,Inferred from raw text output due to JSON parsing failure.,llama2
198,AlwaysFalseSpec,"TransitPath, Application, CargoInspectionServiceImpl, CargoRepository, UnLocode","TransitEdge, CargoInspectionService, HandlingEventService, HandlingEventServiceImpl, CargoFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
199,CargoRoutingPage,"TransitPath, Application, CargoInspectionServiceImpl, CargoRepository, UnLocode","PathfinderApplicationContext, RoutingStatus, UnknownLocationException, VoyageNumber, AbstractSpecification",B,"it belongs to Service B as it is related to routing and navigation, which is the responsibility of Service B.",llama2
200,CustomerPage,"GraphTraversalService, GraphDAOStub, ApplicationEvents, DDDSampleApplicationContext, Delivery","PathfinderApplicationContext, RoutingStatus, UnknownLocationException, VoyageNumber, AbstractSpecification",B,it belongs to Service B as it deals with voyage-related data,llama2
201,HandlingReportParser,"GraphDAO, GraphTraversalServiceImpl, BookingService, BookingServiceImpl, DateUtils","TransitPath, Application, CargoInspectionServiceImpl, CargoRepository, UnLocode",B,Inferred from raw text output due to JSON parsing failure.,llama2
202,CargoBookingPage,"TransitPath, CargoInspectionService, BookingServiceImpl, DateUtils, Cargo","ApplicationEvents, BookingService, CargoFactory, Delivery, Leg",B,it belongs to Service B as it is related to cargo booking and delivery,llama2
203,CargoAdminController,"ApplicationEvents, BookingService, CargoFactory, Delivery, Leg","TransitPath, CargoInspectionService, BookingServiceImpl, DateUtils, Cargo",B,Inferred from raw text output due to JSON parsing failure.,llama2
204,CargoTrackingDTOConverter,"ApplicationEvents, BookingService, CargoFactory, Delivery, Leg","RoutingStatus, Location, CarrierMovement, Schedule, AndSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
205,HandlingEventDTO,"ApplicationEvents, BookingService, CargoFactory, Delivery, Leg","RoutingStatus, Location, CarrierMovement, Schedule, AndSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
206,NotSpecification,"RoutingStatus, Location, CarrierMovement, Schedule, AndSpecification","TransitPath, CargoInspectionService, BookingServiceImpl, DateUtils, Cargo",B,"NotSpecification belongs to Service B as it is related to cargo inspection and booking services, which are part of Service B's responsibilities.",llama2
207,ApplicationEvents,"TransitEdge, PathfinderApplicationContext, CargoInspectionServiceImpl, HandlingEventServiceImpl, DDDSampleApplicationContext","ApplicationEvents, BookingService, CargoFactory, Delivery, Leg",B,Inferred from raw text output due to JSON parsing failure.,llama2
208,CargoInspectionService,"ApplicationEvents, BookingService, CargoFactory, Delivery, Leg","RoutingStatus, Location, CarrierMovement, Schedule, AndSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
209,CargoRepositoryInMem,"TransitPath, BookingServiceImpl, DateUtils, Cargo, HandlingActivity","TransitEdge, PathfinderApplicationContext, CargoInspectionServiceImpl, HandlingEventServiceImpl, DDDSampleApplicationContext",B,Inferred from raw text output due to JSON parsing failure.,llama2
210,CargoTrackingDTO,"TransitPath, BookingServiceImpl, DateUtils, Cargo, HandlingActivity","ApplicationEvents, BookingService, CargoFactory, Delivery, Leg",B,Inferred from raw text output due to JSON parsing failure.,llama2
211,HandlingEventServiceImpl,"TransitPath, BookingServiceImpl, DateUtils, Cargo, HandlingActivity","ApplicationEvents, BookingService, CargoFactory, Delivery, Leg",B,it belongs to Service B as it deals with cargo-related events and is not related to customer data,llama2
212,CargoRoutingPage,"TransitEdge, PathfinderApplicationContext, GraphDAOStub, DDDSampleApplicationContext, Delivery","CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber, OrSpecification",B,"it belongs to Service B as it is related to cargo routing and inspection, which is the responsibility of Service B",llama2
213,CargoDestinationPage,"ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CargoFactory, TransportStatus","GraphTraversalService, GraphDAO, GraphTraversalServiceImpl, BookingService, BookingServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
214,Application,"ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CargoFactory, TransportStatus","TransitPath, Application, CargoInspectionServiceImpl, CargoRepository, HandlingEventRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
215,AndSpecification,"TransitPath, Application, CargoInspectionServiceImpl, CargoRepository, HandlingEventRepository","ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CargoFactory, TransportStatus",B,it belongs to Service B as it is related to handling events and is not a part of the cargo tracking system,llama2
216,UnLocode,"TransitPath, Application, CargoInspectionServiceImpl, CargoRepository, HandlingEventRepository","CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber, OrSpecification",B,"UnLocode belongs to Service B as it is related to the Voyage entity, which is a part of Service B.",llama2
217,AbstractSpecification,"BookingService, CargoInspectionService, RoutingStatus, UnknownLocationException, UnLocode","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CargoFactory",B,it belongs to Service B as it is related to the handling of cargo and voyage information,llama2
218,TransitEdge,"DateUtils, Cargo, HandlingActivity, Itinerary, Leg","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
219,HandlingActivity,"GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl","DateUtils, Cargo, HandlingActivity, Itinerary, Leg",B,"it belongs to Service B as it deals with cargo-related data and operations, which is the responsibility of Service B",llama2
220,BookingServiceFacade,"DateUtils, Cargo, HandlingActivity, Itinerary, Leg","GraphDAOStub, Application, CargoInspectionServiceImpl, CarrierMovement, InfrastructureMessagingJmsConfig",B,it belongs to Service B as it is related to the CargoInspectionServiceImpl class which is only found in Service B,llama2
221,CargoTrackingRestService,"DateUtils, Cargo, HandlingActivity, Itinerary, Leg","GraphDAOStub, Application, CargoInspectionServiceImpl, CarrierMovement, InfrastructureMessagingJmsConfig",B,Inferred from raw text output due to JSON parsing failure.,llama2
222,Specification,"BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode","TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl, BookingServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
223,JmsApplicationEventsImpl,"GraphTraversalService, CargoFactory, HandlingActivity, Leg, RouteSpecification","BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode",B,Inferred from raw text output due to JSON parsing failure.,llama2
224,GraphDAOStub,"TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl, BookingServiceImpl","TransitPath, GraphDAOStub, Application, CargoInspectionServiceImpl, DateUtils",B,Inferred from raw text output due to JSON parsing failure.,llama2
225,CargoRepositoryJPA,"ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, UnknownLocationException, Schedule","TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl, BookingServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
226,HandlingEventRepositoryJPA,"BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode","TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl, BookingServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
227,HandlingEventRepositoryJPA,"BookingServiceImpl, DateUtils, CargoFactory, Leg, RouteSpecification","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
228,SimpleLoggingConsumer,"GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl","Application, CargoInspectionServiceImpl, Cargo, TrackingId, HandlingEventRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
229,CargoRepositoryJPA,"TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
230,JmsApplicationEventsImpl,"BookingServiceImpl, DateUtils, CargoFactory, Leg, RouteSpecification","BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode",B,Inferred from raw text output due to JSON parsing failure.,llama2
231,HandlingEventRegistrationAttemptConsumer,"TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException","BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode",B,it belongs to Service B's domain logic,llama2
232,CargoRepositoryHibernate,"GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl","GraphDAOStub, Application, CargoInspectionServiceImpl, DateUtils, Cargo",B,Inferred from raw text output due to JSON parsing failure.,llama2
233,TransportStatus,"CargoFactory, Leg, RouteSpecification, CargoRoutingDTO, LegDTO","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
234,OrSpecification,"BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, UnknownLocationException",B,it belongs to Service B as it is related to the handling of cargo and voyage information,llama2
235,TransitPath,"CargoFactory, Leg, RouteSpecification, CargoRoutingDTO, LegDTO","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, UnknownLocationException",B,it belongs to Service B as it is related to TransitPath and not handled by Service A,llama2
236,CannotCreateHandlingEventException,"GraphDAOStub, Application, CargoInspectionServiceImpl, DateUtils, Cargo","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, UnknownLocationException",B,Inferred from raw text output due to JSON parsing failure.,llama2
237,AlwaysTrueSpec,"CargoFactory, HandlingActivity, Itinerary, Leg, DomainEntity","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,it belongs to Service B as it is related to graph traversal and context,llama2
238,CargoRoutingPage,"CargoFactory, HandlingActivity, Itinerary, Leg, DomainEntity","BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber",B,it belongs to Service B as it deals with cargo routing and is related to the Voyage entity,llama2
239,CargoBookingPage,"CargoFactory, HandlingActivity, Itinerary, Leg, DomainEntity","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,it belongs to Service B as it is related to handling events and cannot be part of Service A,llama2
240,AdminPage,"BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber","GraphDAOStub, Application, CargoInspectionServiceImpl, Cargo, TrackingId",B,"AdminPage is more closely related to Service B's responsibilities, specifically handling cargo-related data and operations.",llama2
241,HandlingEventDTO,"CargoFactory, HandlingActivity, Itinerary, Leg, DomainEntity","BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber",B,Inferred from raw text output due to JSON parsing failure.,llama2
242,CustomerPage,"CargoFactory, Leg, CargoHandledConsumer, CargoRoutingDTO, LegDTO","BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode",B,Inferred from raw text output due to JSON parsing failure.,llama2
243,CargoRoutingPage,"CargoFactory, Leg, CargoHandledConsumer, CargoRoutingDTO, LegDTO","BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode",B,it belongs to Service B as it deals with cargo routing and is related to the CargoRoutingPage,llama2
244,CargoBookingPage,"CargoFactory, Leg, CargoHandledConsumer, CargoRoutingDTO, LegDTO","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,Inferred from raw text output due to JSON parsing failure.,llama2
245,AdminPage,"CargoFactory, Leg, CargoHandledConsumer, CargoRoutingDTO, LegDTO","GraphDAOStub, Application, CargoInspectionServiceImpl, DateUtils, Cargo",B,"AdminPage is more logically belonging to Service B, as it deals with the management of cargo inspections, which is a core responsibility of Service B.",llama2
246,HandlingEventDTO,"CargoFactory, Leg, CargoHandledConsumer, CargoRoutingDTO, LegDTO","BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode",B,Inferred from raw text output due to JSON parsing failure.,llama2
247,HandlingEventDTO,"Leg, ValueObject, CargoRoutingDTO, LegDTO, RouteCandidateDTO","BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode",B,it belongs to Service B as it deals with cargo-related events and is not related to customer data,llama2
248,CargoTrackingDTOConverter,"Leg, ValueObject, CargoRoutingDTO, LegDTO, RouteCandidateDTO","BookingService, CargoInspectionService, Itinerary, RoutingStatus, UnLocode",B,it belongs to Service B as it deals with cargo-related data and enforces bounded contexts and aggregate roots,llama2
249,TrackCommandValidator,"Leg, ValueObject, CargoRoutingDTO, LegDTO, RouteCandidateDTO","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
250,RouteAssignmentCommand,"Leg, ValueObject, CargoRoutingDTO, LegDTO, RouteCandidateDTO","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,Inferred from raw text output due to JSON parsing failure.,llama2
251,SampleVoyages,"Leg, ValueObject, CargoRoutingDTO, LegDTO, RouteCandidateDTO","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,it belongs to Service B as it is related to the handling of cargo routes and events,llama2
252,DomainEvent,"BookingService, Itinerary, RoutingStatus, UnLocode, VoyageNumber","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
253,AlwaysFalseSpec,"CargoFactory, Leg, ValueObject, CargoRoutingDTO, LegDTO","ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException, UnknownLocationException",B,Inferred from raw text output due to JSON parsing failure.,llama2
254,TrackCommandValidator,"CargoFactory, Leg, ValueObject, CargoRoutingDTO, LegDTO","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
255,TrackCommand,"CargoFactory, Leg, ValueObject, CargoRoutingDTO, LegDTO","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
256,RouteAssignmentCommand,"CargoFactory, Leg, ValueObject, CargoRoutingDTO, LegDTO","ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException, UnknownLocationException",B,it belongs to Service B's responsibility to handle route assignments,llama2
257,DomainEvent,"BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
258,AlwaysFalseSpec,"CargoFactory, Itinerary, Leg, DomainEntity, ValueObject","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,Inferred from raw text output due to JSON parsing failure.,llama2
259,CargoRoutingPage,"CargoFactory, Itinerary, Leg, DomainEntity, ValueObject","BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber",B,it belongs to Service B as it deals with cargo routing and is related to the CargoRoutingPage,llama2
260,CustomerPage,"CargoFactory, Itinerary, Leg, DomainEntity, ValueObject","BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber",B,Inferred from raw text output due to JSON parsing failure.,llama2
261,CargoTrackingDTO,"CargoFactory, Itinerary, Leg, DomainEntity, ValueObject","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,Inferred from raw text output due to JSON parsing failure.,llama2
262,CargoTrackingDTO,"CargoFactory, Itinerary, Leg, ValueObject, CargoRoutingDTO","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,Inferred from raw text output due to JSON parsing failure.,llama2
263,TrackCommand,"CargoFactory, Itinerary, Leg, ValueObject, CargoRoutingDTO","GraphTraversalService, TransitEdge, PathfinderApplicationContext, GraphDAO, GraphTraversalServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
264,RouteAssignmentCommand,"CargoFactory, Itinerary, Leg, ValueObject, CargoRoutingDTO","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,it belongs to Service B's responsibility to handle routing and assignment of cargo,llama2
265,CargoBookingPage,"CargoFactory, Itinerary, Leg, ValueObject, CargoRoutingDTO","TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException",B,Inferred from raw text output due to JSON parsing failure.,llama2
266,CustomerPage,"CargoFactory, Itinerary, Leg, ValueObject, CargoRoutingDTO","BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber",B,Inferred from raw text output due to JSON parsing failure.,llama2
267,CargoRoutingPage,"CargoFactory, Itinerary, Leg, ValueObject, CargoRoutingDTO","BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber",B,Inferred from raw text output due to JSON parsing failure.,llama2
268,SimpleLoggingConsumer,"CargoFactory, Itinerary, Leg, ValueObject, CargoRoutingDTO","GraphDAOStub, Application, CargoInspectionServiceImpl, Cargo, TrackingId",B,Inferred from raw text output due to JSON parsing failure.,llama2
269,JmsApplicationEventsImpl,"BookingService, CargoInspectionService, RoutingStatus, UnLocode, VoyageNumber","CargoFactory, Itinerary, Leg, ValueObject, CargoRoutingDTO",B,Inferred from raw text output due to JSON parsing failure.,llama2
270,ValueObject,"TransitPath, ApplicationEvents, HandlingEventService, HandlingEventServiceImpl, CannotCreateHandlingEventException","CargoFactory, Itinerary, Leg, ValueObject, JmsApplicationEventsImpl",B,it belongs to Service B as it is a ValueObject and not related to the events handled by Service A,llama2
